PEDIDO;PRODUCTO;RUTA;TIPO;VUELO_INSTANCIA
24-03-46-OJAI-248-0000018;24-03-46-OJAI-248-0000018-PROD-0001;null → OJAI (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OJAI-0519-2025-10-05
24-00-55-SGAS-244-0000180;24-00-55-SGAS-244-0000180-PROD-0001;null → SGAS (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SGAS-0610-2025-10-05
24-08-33-OERK-333-0000225;24-08-33-OERK-333-0000225-PROD-0001;null → OERK (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OERK-0545-2025-10-05
24-11-09-LOWW-258-0000009;24-11-09-LOWW-258-0000009-PROD-0001;null → LOWW (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-LOWW-0134-2025-10-05
24-11-32-EKCH-210-0000057;24-11-32-EKCH-210-0000057-PROD-0001;null → EKCH (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-EKCH-0149-2025-10-05
24-10-04-OMDB-257-0000008;24-10-04-OMDB-257-0000008-PROD-0001;null → OMDB (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OMDB-0455-2025-10-05
24-08-24-SKBO-333-0000156;24-08-24-SKBO-333-0000156-PROD-0001;null → SKBO (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SEQM-SKBO-0429-2025-10-05
24-17-47-UMMS-258-0000060;24-17-47-UMMS-258-0000060-PROD-0001;null → UMMS (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-UMMS-0241-2025-10-05
24-20-06-OOMS-300-0000213;24-20-06-OOMS-300-0000213-PROD-0001;null → OOMS (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OOMS-0349-2025-10-05
24-15-29-SLLP-202-0000295;24-15-29-SLLP-202-0000295-PROD-0001;null → SLLP (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SLLP-2133-2025-10-05
24-23-29-UMMS-314-0000236;24-23-29-UMMS-314-0000236-PROD-0001;null → UMMS (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-UMMS-0241-2025-10-05
24-17-28-SGAS-213-0000258;24-17-28-SGAS-213-0000258-PROD-0001;null → SGAS (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SGAS-0610-2025-10-05
25-00-34-LDZA-304-0000008;25-00-34-LDZA-304-0000008-PROD-0001;null → LDZA (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-LDZA-0556-2025-10-05
25-01-17-OERK-250-0000020;25-01-17-OERK-250-0000020-PROD-0001;null → OERK (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OERK-0545-2025-10-05
25-04-21-OYSN-339-0000160;25-04-21-OYSN-339-0000160-PROD-0001;null → OYSN (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OYSN-0351-2025-10-05
25-05-44-LBSF-328-0000290;25-05-44-LBSF-328-0000290-PROD-0001;null → LBSF (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-LBSF-0622-2025-10-05
25-06-36-OERK-281-0000025;25-06-36-OERK-281-0000025-PROD-0001;null → OERK (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OERK-0545-2025-10-05
25-01-07-SUAA-297-0000025;25-01-07-SUAA-297-0000025-PROD-0001;null → SUAA (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SUAA-2233-2025-10-05
25-07-17-OSDI-201-0000146;25-07-17-OSDI-201-0000146-PROD-0001;null → OSDI (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OSDI-0414-2025-10-05
25-07-19-OJAI-232-0000301;25-07-19-OJAI-232-0000301-PROD-0001;null → OJAI (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OJAI-0519-2025-10-05
25-04-43-SLLP-236-0000129;25-04-43-SLLP-236-0000129-PROD-0001;null → SLLP (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SLLP-2133-2025-10-05
25-16-30-VIDP-331-0000303;25-16-30-VIDP-331-0000303-PROD-0001;null → VIDP (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-VIDP-0544-2025-10-05
25-10-08-SABE-223-0000010;25-10-08-SABE-223-0000010-PROD-0001;null → SABE (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SABE-0041-2025-10-05
25-18-04-LKPR-267-0000191;25-18-04-LKPR-267-0000191-PROD-0001;null → LKPR (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-LKPR-0532-2025-10-05
25-12-34-SVMI-258-0000006;25-12-34-SVMI-258-0000006-PROD-0001;null → SVMI (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SVMI-0724-2025-10-05
25-20-27-LBSF-342-0000076;25-20-27-LBSF-342-0000076-PROD-0001;null → LBSF (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-LBSF-0622-2025-10-05
25-17-43-OMDB-203-0000039;25-17-43-OMDB-203-0000039-PROD-0001;null → OMDB (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OMDB-0455-2025-10-05
25-17-51-SKBO-327-0000045;25-17-51-SKBO-327-0000045-PROD-0001;null → SKBO (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SEQM-SKBO-0429-2025-10-05
26-03-03-OYSN-293-0000004;26-03-03-OYSN-293-0000004-PROD-0001;null → OYSN (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OYSN-0351-2025-10-05
26-03-20-OSDI-279-0000120;26-03-20-OSDI-279-0000120-PROD-0001;null → OSDI (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OSDI-0414-2025-10-05
25-22-01-SGAS-235-0000206;25-22-01-SGAS-235-0000206-PROD-0001;null → SGAS (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SGAS-0610-2025-10-05
25-23-03-SUAA-228-0000155;25-23-03-SUAA-228-0000155-PROD-0001;null → SUAA (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SUAA-2233-2025-10-05
25-22-52-SGAS-282-0000113;25-22-52-SGAS-282-0000113-PROD-0001;null → SGAS (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SGAS-0610-2025-10-05
25-22-26-SKBO-299-0000012;25-22-26-SKBO-299-0000012-PROD-0001;null → SKBO (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SEQM-SKBO-0429-2025-10-05
26-01-26-SUAA-207-0000010;26-01-26-SUAA-207-0000010-PROD-0001;null → SUAA (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SUAA-2233-2025-10-05
26-07-36-LOWW-229-0000238;26-07-36-LOWW-229-0000238-PROD-0001;null → LOWW (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-LOWW-0134-2025-10-05
26-03-25-SEQM-226-0000158;26-03-25-SEQM-226-0000158-PROD-0001;null → SEQM (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SEQM-0334-2025-10-05
26-14-11-OSDI-250-0000153;26-14-11-OSDI-250-0000153-PROD-0001;null → OSDI (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OSDI-0414-2025-10-05
26-16-59-LBSF-247-0000243;26-16-59-LBSF-247-0000243-PROD-0001;null → LBSF (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-LBSF-0622-2025-10-05
26-20-45-OPKC-332-0000001;26-20-45-OPKC-332-0000001-PROD-0001;null → OPKC (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OPKC-0517-2025-10-05
26-18-02-LKPR-295-0000017;26-18-02-LKPR-295-0000017-PROD-0001;null → LKPR (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-LKPR-0532-2025-10-05
26-18-54-LKPR-316-0000101;26-18-54-LKPR-316-0000101-PROD-0001;null → LKPR (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-LKPR-0532-2025-10-05
26-22-07-OOMS-341-0000218;26-22-07-OOMS-341-0000218-PROD-0001;null → OOMS (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OOMS-0349-2025-10-05
26-21-23-OJAI-290-0000082;26-21-23-OJAI-290-0000082-PROD-0001;null → OJAI (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OJAI-0519-2025-10-05
26-21-42-SVMI-338-0000017;26-21-42-SVMI-338-0000017-PROD-0001;null → SVMI (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SVMI-0724-2025-10-05
27-06-14-EKCH-241-0000275;27-06-14-EKCH-241-0000275-PROD-0001;null → EKCH (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-EKCH-0149-2025-10-05
27-01-30-SBBR-207-0000013;27-01-30-SBBR-207-0000013-PROD-0001;null → SBBR (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SBBR-0623-2025-10-05
27-07-43-OERK-275-0000214;27-07-43-OERK-275-0000214-PROD-0001;null → OERK (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OERK-0545-2025-10-05
27-05-36-OMDB-334-0000032;27-05-36-OMDB-334-0000032-PROD-0001;null → OMDB (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OMDB-0455-2025-10-05
27-07-42-LKPR-334-0000255;27-07-42-LKPR-334-0000255-PROD-0001;null → LKPR (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-LKPR-0532-2025-10-05
27-10-02-UMMS-220-0000195;27-10-02-UMMS-220-0000195-PROD-0001;null → UMMS (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-UMMS-0241-2025-10-05
27-03-05-SEQM-291-0000227;27-03-05-SEQM-291-0000227-PROD-0001;null → SEQM (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SEQM-0334-2025-10-05
27-15-07-EHAM-311-0000159;27-15-07-EHAM-311-0000159-PROD-0001;null → EHAM (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-EHAM-0112-2025-10-05
27-18-00-OOMS-258-0000059;27-18-00-OOMS-258-0000059-PROD-0001;null → OOMS (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OOMS-0349-2025-10-05
27-19-37-LDZA-221-0000009;27-19-37-LDZA-221-0000009-PROD-0001;null → LDZA (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-LDZA-0556-2025-10-05
27-20-51-LBSF-232-0000178;27-20-51-LBSF-232-0000178-PROD-0001;null → LBSF (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-LBSF-0622-2025-10-05
27-22-36-OJAI-325-0000231;27-22-36-OJAI-325-0000231-PROD-0001;null → OJAI (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OJAI-0519-2025-10-05
27-16-26-SVMI-297-0000007;27-16-26-SVMI-297-0000007-PROD-0001;null → SVMI (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SVMI-0724-2025-10-05
28-07-02-OJAI-336-0000009;28-07-02-OJAI-336-0000009-PROD-0001;null → OJAI (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OJAI-0519-2025-10-05
28-08-19-OYSN-210-0000018;28-08-19-OYSN-210-0000018-PROD-0001;null → OYSN (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OYSN-0351-2025-10-05
28-10-33-OJAI-237-0000283;28-10-33-OJAI-237-0000283-PROD-0001;null → OJAI (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OJAI-0519-2025-10-05
28-08-50-OMDB-211-0000165;28-08-50-OMDB-211-0000165-PROD-0001;null → OMDB (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OMDB-0455-2025-10-05
28-12-57-UMMS-200-0000023;28-12-57-UMMS-200-0000023-PROD-0001;null → UMMS (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-UMMS-0241-2025-10-05
28-13-18-OSDI-253-0000099;28-13-18-OSDI-253-0000099-PROD-0001;null → OSDI (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OSDI-0414-2025-10-05
28-15-42-LKPR-208-0000017;28-15-42-LKPR-208-0000017-PROD-0001;null → LKPR (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-LKPR-0532-2025-10-05
28-20-04-OJAI-277-0000015;28-20-04-OJAI-277-0000015-PROD-0001;null → OJAI (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OJAI-0519-2025-10-05
28-19-28-LATI-274-0000024;28-19-28-LATI-274-0000024-PROD-0001;null → LATI (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-LATI-0459-2025-10-05
28-15-16-SCEL-208-0000161;28-15-16-SCEL-208-0000161-PROD-0001;null → SCEL (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SCEL-0020-2025-10-05
28-23-45-OOMS-308-0000305;28-23-45-OOMS-308-0000305-PROD-0001;null → OOMS (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OOMS-0349-2025-10-05
28-18-16-SUAA-345-0000177;28-18-16-SUAA-345-0000177-PROD-0001;null → SUAA (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SUAA-2233-2025-10-05
28-19-16-SCEL-291-0000015;28-19-16-SCEL-291-0000015-PROD-0001;null → SCEL (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SCEL-0020-2025-10-05
29-03-03-OYSN-299-0000001;29-03-03-OYSN-299-0000001-PROD-0001;null → OYSN (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OYSN-0351-2025-10-05
29-02-17-LDZA-253-0000314;29-02-17-LDZA-253-0000314-PROD-0001;null → LDZA (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-LDZA-0556-2025-10-05
29-06-11-LBSF-226-0000125;29-06-11-LBSF-226-0000125-PROD-0001;null → LBSF (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-LBSF-0622-2025-10-05
28-23-23-SKBO-302-0000309;28-23-23-SKBO-302-0000309-PROD-0001;null → SKBO (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SEQM-SKBO-0429-2025-10-05
29-07-44-OJAI-322-0000168;29-07-44-OJAI-322-0000168-PROD-0001;null → OJAI (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OJAI-0519-2025-10-05
28-23-50-SEQM-292-0000085;28-23-50-SEQM-292-0000085-PROD-0001;null → SEQM (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SEQM-0334-2025-10-05
29-09-54-OJAI-323-0000259;29-09-54-OJAI-323-0000259-PROD-0001;null → OJAI (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OJAI-0519-2025-10-05
29-06-47-SEQM-275-0000018;29-06-47-SEQM-275-0000018-PROD-0001;null → SEQM (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SEQM-0334-2025-10-05
29-15-57-OYSN-268-0000064;29-15-57-OYSN-268-0000064-PROD-0001;null → OYSN (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OYSN-0351-2025-10-05
29-10-53-SGAS-307-0000073;29-10-53-SGAS-307-0000073-PROD-0001;null → SGAS (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SGAS-0610-2025-10-05
29-12-51-SABE-271-0000007;29-12-51-SABE-271-0000007-PROD-0001;null → SABE (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SABE-0041-2025-10-05
29-16-07-SCEL-241-0000048;29-16-07-SCEL-241-0000048-PROD-0001;null → SCEL (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SCEL-0020-2025-10-05
29-23-28-OAKB-302-0000121;29-23-28-OAKB-302-0000121-PROD-0001;null → OAKB (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OAKB-0424-2025-10-05
29-21-47-LOWW-291-0000135;29-21-47-LOWW-291-0000135-PROD-0001;null → LOWW (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-LOWW-0134-2025-10-05
29-18-42-SABE-241-0000010;29-18-42-SABE-241-0000010-PROD-0001;null → SABE (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SABE-0041-2025-10-05
30-05-26-OOMS-270-0000034;30-05-26-OOMS-270-0000034-PROD-0001;null → OOMS (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OOMS-0349-2025-10-05
30-04-06-SBBR-225-0000025;30-04-06-SBBR-225-0000025-PROD-0001;null → SBBR (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SBBR-0623-2025-10-05
30-11-16-OSDI-256-0000019;30-11-16-OSDI-256-0000019-PROD-0001;null → OSDI (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OSDI-0414-2025-10-05
30-11-56-OYSN-251-0000139;30-11-56-OYSN-251-0000139-PROD-0001;null → OYSN (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OYSN-0351-2025-10-05
30-13-37-EDDI-204-0000006;30-13-37-EDDI-204-0000006-PROD-0001;null → EDDI (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-EDDI-0200-2025-10-05
30-16-46-LDZA-284-0000001;30-16-46-LDZA-284-0000001-PROD-0001;null → LDZA (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-LDZA-0556-2025-10-05
30-17-59-LBSF-276-0000115;30-17-59-LBSF-276-0000115-PROD-0001;null → LBSF (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-LBSF-0622-2025-10-05
30-16-34-OMDB-317-0000253;30-16-34-OMDB-317-0000253-PROD-0001;null → OMDB (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OMDB-0455-2025-10-05
30-20-45-UMMS-283-0000116;30-20-45-UMMS-283-0000116-PROD-0001;null → UMMS (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-UMMS-0241-2025-10-05
30-14-52-SCEL-245-0000021;30-14-52-SCEL-245-0000021-PROD-0001;null → SCEL (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SCEL-0020-2025-10-05
30-21-24-OERK-280-0000198;30-21-24-OERK-280-0000198-PROD-0001;null → OERK (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-OERK-0545-2025-10-05
30-21-26-LBSF-243-0000262;30-21-26-LBSF-243-0000262-PROD-0001;null → LBSF (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-LBSF-0622-2025-10-05
30-21-31-EHAM-202-0000019;30-21-31-EHAM-202-0000019-PROD-0001;null → EHAM (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-EHAM-0112-2025-10-05
30-15-49-SEQM-220-0000184;30-15-49-SEQM-220-0000184-PROD-0001;null → SEQM (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SEQM-0334-2025-10-05
30-23-56-LOWW-343-0000166;30-23-56-LOWW-343-0000166-PROD-0001;null → LOWW (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-LOWW-0134-2025-10-05
30-19-04-SUAA-316-0000313;30-19-04-SUAA-316-0000313-PROD-0001;null → SUAA (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SUAA-2233-2025-10-05
30-23-20-SUAA-216-0000176;30-23-20-SUAA-216-0000176-PROD-0001;null → SUAA (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SUAA-2233-2025-10-05
30-23-27-SGAS-233-0000192;30-23-27-SGAS-233-0000192-PROD-0001;null → SGAS (DIRECTO_FORZADO_ESCALA);DIRECTO_FORZADO_ESCALA;SKBO-SGAS-0610-2025-10-05
