ID_PRODUCTO;PEDIDO;TIPO_RUTA;ESCALAS;ORIGEN;DESTINO;RUTA_DETALLADA
26-20-45-OPKC-332-0000001-PROD-0001;26-20-45-OPKC-332-0000001;DIRECTO_FORZADO_ESCALA;0;null;OPKC;null → OPKC (DIRECTO_FORZADO_ESCALA)
26-18-02-LKPR-295-0000017-PROD-0001;26-18-02-LKPR-295-0000017;DIRECTO_FORZADO_ESCALA;0;null;LKPR;null → LKPR (DIRECTO_FORZADO_ESCALA)
26-18-54-LKPR-316-0000101-PROD-0001;26-18-54-LKPR-316-0000101;DIRECTO_FORZADO_ESCALA;0;null;LKPR;null → LKPR (DIRECTO_FORZADO_ESCALA)
26-22-07-OOMS-341-0000218-PROD-0001;26-22-07-OOMS-341-0000218;DIRECTO_FORZADO_ESCALA;0;null;OOMS;null → OOMS (DIRECTO_FORZADO_ESCALA)
26-21-23-OJAI-290-0000082-PROD-0001;26-21-23-OJAI-290-0000082;DIRECTO_FORZADO_ESCALA;0;null;OJAI;null → OJAI (DIRECTO_FORZADO_ESCALA)
26-21-42-SVMI-338-0000017-PROD-0001;26-21-42-SVMI-338-0000017;DIRECTO_FORZADO_ESCALA;0;null;SVMI;null → SVMI (DIRECTO_FORZADO_ESCALA)
27-06-14-EKCH-241-0000275-PROD-0001;27-06-14-EKCH-241-0000275;DIRECTO_FORZADO_ESCALA;0;null;EKCH;null → EKCH (DIRECTO_FORZADO_ESCALA)
27-01-30-SBBR-207-0000013-PROD-0001;27-01-30-SBBR-207-0000013;DIRECTO_FORZADO_ESCALA;0;null;SBBR;null → SBBR (DIRECTO_FORZADO_ESCALA)
27-07-43-OERK-275-0000214-PROD-0001;27-07-43-OERK-275-0000214;DIRECTO_FORZADO_ESCALA;0;null;OERK;null → OERK (DIRECTO_FORZADO_ESCALA)
27-05-36-OMDB-334-0000032-PROD-0001;27-05-36-OMDB-334-0000032;DIRECTO_FORZADO_ESCALA;0;null;OMDB;null → OMDB (DIRECTO_FORZADO_ESCALA)
27-07-42-LKPR-334-0000255-PROD-0001;27-07-42-LKPR-334-0000255;DIRECTO_FORZADO_ESCALA;0;null;LKPR;null → LKPR (DIRECTO_FORZADO_ESCALA)
27-10-02-UMMS-220-0000195-PROD-0001;27-10-02-UMMS-220-0000195;DIRECTO_FORZADO_ESCALA;0;null;UMMS;null → UMMS (DIRECTO_FORZADO_ESCALA)
27-03-05-SEQM-291-0000227-PROD-0001;27-03-05-SEQM-291-0000227;DIRECTO_FORZADO_ESCALA;0;null;SEQM;null → SEQM (DIRECTO_FORZADO_ESCALA)
27-15-07-EHAM-311-0000159-PROD-0001;27-15-07-EHAM-311-0000159;DIRECTO_FORZADO_ESCALA;0;null;EHAM;null → EHAM (DIRECTO_FORZADO_ESCALA)
27-18-00-OOMS-258-0000059-PROD-0001;27-18-00-OOMS-258-0000059;DIRECTO_FORZADO_ESCALA;0;null;OOMS;null → OOMS (DIRECTO_FORZADO_ESCALA)
27-19-37-LDZA-221-0000009-PROD-0001;27-19-37-LDZA-221-0000009;DIRECTO_FORZADO_ESCALA;0;null;LDZA;null → LDZA (DIRECTO_FORZADO_ESCALA)
27-20-51-LBSF-232-0000178-PROD-0001;27-20-51-LBSF-232-0000178;DIRECTO_FORZADO_ESCALA;0;null;LBSF;null → LBSF (DIRECTO_FORZADO_ESCALA)
27-22-36-OJAI-325-0000231-PROD-0001;27-22-36-OJAI-325-0000231;DIRECTO_FORZADO_ESCALA;0;null;OJAI;null → OJAI (DIRECTO_FORZADO_ESCALA)
27-16-26-SVMI-297-0000007-PROD-0001;27-16-26-SVMI-297-0000007;DIRECTO_FORZADO_ESCALA;0;null;SVMI;null → SVMI (DIRECTO_FORZADO_ESCALA)
28-07-02-OJAI-336-0000009-PROD-0001;28-07-02-OJAI-336-0000009;DIRECTO_FORZADO_ESCALA;0;null;OJAI;null → OJAI (DIRECTO_FORZADO_ESCALA)
28-08-19-OYSN-210-0000018-PROD-0001;28-08-19-OYSN-210-0000018;DIRECTO_FORZADO_ESCALA;0;null;OYSN;null → OYSN (DIRECTO_FORZADO_ESCALA)
28-10-33-OJAI-237-0000283-PROD-0001;28-10-33-OJAI-237-0000283;DIRECTO_FORZADO_ESCALA;0;null;OJAI;null → OJAI (DIRECTO_FORZADO_ESCALA)
28-08-50-OMDB-211-0000165-PROD-0001;28-08-50-OMDB-211-0000165;DIRECTO_FORZADO_ESCALA;0;null;OMDB;null → OMDB (DIRECTO_FORZADO_ESCALA)
28-12-57-UMMS-200-0000023-PROD-0001;28-12-57-UMMS-200-0000023;DIRECTO_FORZADO_ESCALA;0;null;UMMS;null → UMMS (DIRECTO_FORZADO_ESCALA)
28-13-18-OSDI-253-0000099-PROD-0001;28-13-18-OSDI-253-0000099;DIRECTO_FORZADO_ESCALA;0;null;OSDI;null → OSDI (DIRECTO_FORZADO_ESCALA)
28-15-42-LKPR-208-0000017-PROD-0001;28-15-42-LKPR-208-0000017;DIRECTO_FORZADO_ESCALA;0;null;LKPR;null → LKPR (DIRECTO_FORZADO_ESCALA)
28-20-04-OJAI-277-0000015-PROD-0001;28-20-04-OJAI-277-0000015;DIRECTO_FORZADO_ESCALA;0;null;OJAI;null → OJAI (DIRECTO_FORZADO_ESCALA)
28-19-28-LATI-274-0000024-PROD-0001;28-19-28-LATI-274-0000024;DIRECTO_FORZADO_ESCALA;0;null;LATI;null → LATI (DIRECTO_FORZADO_ESCALA)
28-15-16-SCEL-208-0000161-PROD-0001;28-15-16-SCEL-208-0000161;DIRECTO_FORZADO_ESCALA;0;null;SCEL;null → SCEL (DIRECTO_FORZADO_ESCALA)
28-23-45-OOMS-308-0000305-PROD-0001;28-23-45-OOMS-308-0000305;DIRECTO_FORZADO_ESCALA;0;null;OOMS;null → OOMS (DIRECTO_FORZADO_ESCALA)
28-18-16-SUAA-345-0000177-PROD-0001;28-18-16-SUAA-345-0000177;DIRECTO_FORZADO_ESCALA;0;null;SUAA;null → SUAA (DIRECTO_FORZADO_ESCALA)
28-19-16-SCEL-291-0000015-PROD-0001;28-19-16-SCEL-291-0000015;DIRECTO_FORZADO_ESCALA;0;null;SCEL;null → SCEL (DIRECTO_FORZADO_ESCALA)
29-03-03-OYSN-299-0000001-PROD-0001;29-03-03-OYSN-299-0000001;DIRECTO_FORZADO_ESCALA;0;null;OYSN;null → OYSN (DIRECTO_FORZADO_ESCALA)
29-02-17-LDZA-253-0000314-PROD-0001;29-02-17-LDZA-253-0000314;DIRECTO_FORZADO_ESCALA;0;null;LDZA;null → LDZA (DIRECTO_FORZADO_ESCALA)
29-06-11-LBSF-226-0000125-PROD-0001;29-06-11-LBSF-226-0000125;DIRECTO_FORZADO_ESCALA;0;null;LBSF;null → LBSF (DIRECTO_FORZADO_ESCALA)
28-23-23-SKBO-302-0000309-PROD-0001;28-23-23-SKBO-302-0000309;DIRECTO_FORZADO_ESCALA;0;null;SKBO;null → SKBO (DIRECTO_FORZADO_ESCALA)
29-07-44-OJAI-322-0000168-PROD-0001;29-07-44-OJAI-322-0000168;DIRECTO_FORZADO_ESCALA;0;null;OJAI;null → OJAI (DIRECTO_FORZADO_ESCALA)
28-23-50-SEQM-292-0000085-PROD-0001;28-23-50-SEQM-292-0000085;DIRECTO_FORZADO_ESCALA;0;null;SEQM;null → SEQM (DIRECTO_FORZADO_ESCALA)
29-09-54-OJAI-323-0000259-PROD-0001;29-09-54-OJAI-323-0000259;DIRECTO_FORZADO_ESCALA;0;null;OJAI;null → OJAI (DIRECTO_FORZADO_ESCALA)
29-06-47-SEQM-275-0000018-PROD-0001;29-06-47-SEQM-275-0000018;DIRECTO_FORZADO_ESCALA;0;null;SEQM;null → SEQM (DIRECTO_FORZADO_ESCALA)
29-15-57-OYSN-268-0000064-PROD-0001;29-15-57-OYSN-268-0000064;DIRECTO_FORZADO_ESCALA;0;null;OYSN;null → OYSN (DIRECTO_FORZADO_ESCALA)
29-10-53-SGAS-307-0000073-PROD-0001;29-10-53-SGAS-307-0000073;DIRECTO_FORZADO_ESCALA;0;null;SGAS;null → SGAS (DIRECTO_FORZADO_ESCALA)
29-12-51-SABE-271-0000007-PROD-0001;29-12-51-SABE-271-0000007;DIRECTO_FORZADO_ESCALA;0;null;SABE;null → SABE (DIRECTO_FORZADO_ESCALA)
29-16-07-SCEL-241-0000048-PROD-0001;29-16-07-SCEL-241-0000048;DIRECTO_FORZADO_ESCALA;0;null;SCEL;null → SCEL (DIRECTO_FORZADO_ESCALA)
29-23-28-OAKB-302-0000121-PROD-0001;29-23-28-OAKB-302-0000121;DIRECTO_FORZADO_ESCALA;0;null;OAKB;null → OAKB (DIRECTO_FORZADO_ESCALA)
29-21-47-LOWW-291-0000135-PROD-0001;29-21-47-LOWW-291-0000135;DIRECTO_FORZADO_ESCALA;0;null;LOWW;null → LOWW (DIRECTO_FORZADO_ESCALA)
29-18-42-SABE-241-0000010-PROD-0001;29-18-42-SABE-241-0000010;DIRECTO_FORZADO_ESCALA;0;null;SABE;null → SABE (DIRECTO_FORZADO_ESCALA)
30-05-26-OOMS-270-0000034-PROD-0001;30-05-26-OOMS-270-0000034;DIRECTO_FORZADO_ESCALA;0;null;OOMS;null → OOMS (DIRECTO_FORZADO_ESCALA)
30-04-06-SBBR-225-0000025-PROD-0001;30-04-06-SBBR-225-0000025;DIRECTO_FORZADO_ESCALA;0;null;SBBR;null → SBBR (DIRECTO_FORZADO_ESCALA)
30-11-16-OSDI-256-0000019-PROD-0001;30-11-16-OSDI-256-0000019;DIRECTO_FORZADO_ESCALA;0;null;OSDI;null → OSDI (DIRECTO_FORZADO_ESCALA)
30-11-56-OYSN-251-0000139-PROD-0001;30-11-56-OYSN-251-0000139;DIRECTO_FORZADO_ESCALA;0;null;OYSN;null → OYSN (DIRECTO_FORZADO_ESCALA)
30-13-37-EDDI-204-0000006-PROD-0001;30-13-37-EDDI-204-0000006;DIRECTO_FORZADO_ESCALA;0;null;EDDI;null → EDDI (DIRECTO_FORZADO_ESCALA)
30-16-46-LDZA-284-0000001-PROD-0001;30-16-46-LDZA-284-0000001;DIRECTO_FORZADO_ESCALA;0;null;LDZA;null → LDZA (DIRECTO_FORZADO_ESCALA)
30-17-59-LBSF-276-0000115-PROD-0001;30-17-59-LBSF-276-0000115;DIRECTO_FORZADO_ESCALA;0;null;LBSF;null → LBSF (DIRECTO_FORZADO_ESCALA)
30-16-34-OMDB-317-0000253-PROD-0001;30-16-34-OMDB-317-0000253;DIRECTO_FORZADO_ESCALA;0;null;OMDB;null → OMDB (DIRECTO_FORZADO_ESCALA)
30-20-45-UMMS-283-0000116-PROD-0001;30-20-45-UMMS-283-0000116;DIRECTO_FORZADO_ESCALA;0;null;UMMS;null → UMMS (DIRECTO_FORZADO_ESCALA)
30-14-52-SCEL-245-0000021-PROD-0001;30-14-52-SCEL-245-0000021;DIRECTO_FORZADO_ESCALA;0;null;SCEL;null → SCEL (DIRECTO_FORZADO_ESCALA)
30-21-24-OERK-280-0000198-PROD-0001;30-21-24-OERK-280-0000198;DIRECTO_FORZADO_ESCALA;0;null;OERK;null → OERK (DIRECTO_FORZADO_ESCALA)
30-21-26-LBSF-243-0000262-PROD-0001;30-21-26-LBSF-243-0000262;DIRECTO_FORZADO_ESCALA;0;null;LBSF;null → LBSF (DIRECTO_FORZADO_ESCALA)
30-21-31-EHAM-202-0000019-PROD-0001;30-21-31-EHAM-202-0000019;DIRECTO_FORZADO_ESCALA;0;null;EHAM;null → EHAM (DIRECTO_FORZADO_ESCALA)
30-15-49-SEQM-220-0000184-PROD-0001;30-15-49-SEQM-220-0000184;DIRECTO_FORZADO_ESCALA;0;null;SEQM;null → SEQM (DIRECTO_FORZADO_ESCALA)
30-23-56-LOWW-343-0000166-PROD-0001;30-23-56-LOWW-343-0000166;DIRECTO_FORZADO_ESCALA;0;null;LOWW;null → LOWW (DIRECTO_FORZADO_ESCALA)
30-19-04-SUAA-316-0000313-PROD-0001;30-19-04-SUAA-316-0000313;DIRECTO_FORZADO_ESCALA;0;null;SUAA;null → SUAA (DIRECTO_FORZADO_ESCALA)
30-23-20-SUAA-216-0000176-PROD-0001;30-23-20-SUAA-216-0000176;DIRECTO_FORZADO_ESCALA;0;null;SUAA;null → SUAA (DIRECTO_FORZADO_ESCALA)
30-23-27-SGAS-233-0000192-PROD-0001;30-23-27-SGAS-233-0000192;DIRECTO_FORZADO_ESCALA;0;null;SGAS;null → SGAS (DIRECTO_FORZADO_ESCALA)
